ReservacionID,CustomerID,Nombre,Apellido,Correo,Numero,DiaReservacion,HoraReservacion,NAsistentes,Especificaciones,Mesa,Estado,PlataformaReserva,Correp
1195,CUST1390,Nicole,Caldwell,jennifer41@example.org,3184986426,03-Nov-2025,15:15,3,,15,cancelado,Aplicacion-movil,
1196,CUST1620,Derek,Owens,urodriguez@example.com,7207079277,29-Sep-2025,14:15,7,,24,Cancelado,Llamada,
1197,CUST1863,Seth,Oconnell,prestonkatelyn@example.net,(054) 285-5359,2025-09-25,01:45 PM,1,Word others push most entire.,9,No-mostar,Sitio,
1198,CUST917,Mark,Wilkinson,sierrascott@example.org,957-384-1884,10-04-2025,19:00:00,8,,22,Pendiente , sitioweb,
1199,CUST1083,Carol,Crawford,pshields@example.org,1586185750,09-18-2025,02:45 PM,1,,17,Cancelado,En-linea,
1200,CUST1749,Jessica,King,kmontes@example.org,8724556310,07/12/2025,06:45 PM,1,Evidence point federal and close work.,3,confirmado,Sitio,
1201,CUST1287,Natalie,Hill,thompsonkyle@.com,4308601482,11-09-2025,15:45:00,2,,12,No-mostar,Telegono,
1202,CUST1331,Carlos,Smith,bbuckley@example.org,214-859-7855,17/11/2025,17:15,10,Lawyer card become.,13,Pendiente ,Sitio,
1203,CUST1041,Lance,Fleming,alvarezbenjamin@example.org,1566600631,02-Nov-2025,20:15,3,,26,Cancelado,Sitio,
1204,CUST280,Jams,Shaffer,thomasmartin@email..com,9102667317,2025-11-18,12:30:00,5,Laugh along control fast down.,14,Pendiente,Llamada,
1205,CUST190,Jamie,Grant,schmidtmark@example.net,,11-17-2025,14:30:00,99,Spring candidate poor beyond prove white.,29,Pendiente ,Aplicacion,
1206,CUST1950,Nicholas,Crawford,kathryn88@example.net,4631013249,11-04-2025,17:15:00,4,Can care early.,29, Confirmado,Sitio,
1207,CUST84,Gina,Hudson,owyatt@email..com,(821) 683-8851,07-Nov-2025,03:45 PM,2,,22,No-mostar,Aplicacion,
1208,CUST1640,Debra,Simpson,jonesjennifer@example.org,8662296380,04-Dec-2025,10:00 PM,5,National local network forward conference really.,22,Cancelado,Llamada,
1209,CUST313,Troy,Lawrence,roberthernandez@example.net,(474) 984-9611,11-08-2025,10:15 PM,9,,14,cancelado,Aplicacion,
1210,CUST431,Juan,Day,bakerscott.com,854-715-0325,31-Oct-2025,07:30 PM,7,Cultural apply wonder student.,1,Confirmado,Aplicacion,
1211,CUST73,Tiffany,Price,shannon94@example.org,(178) 512-9779,26/09/2025,03:00 PM,3,Treatment level guess score rule discover.,4,Cancelado,Llamada,
1212,CUST1093,Isaac,Edwards,oanderson@example.net,,11-12-2025,10:00 PM,1,Area himself fast relationship health.,22,Confirmado,En-linea,
1213,CUST1635,Marc,Rice,clarkjohn@.com,(291) 405-7599,05/11/2025,18:00:00,4,Morning especially music back mind story.,20,Cancelado, sitioweb,
1214,CUST1720,Rebecca,Campbell,zwright@example.org,1115747119,28-Sep-2025,21:00,7, Send animal almost. ,19,confirmado,Aplicacion-movil,
1215,CUST1309,Nicole,Meyer,sanchezsabrina@email..com,(919) 449-4318,08-Oct-2025,20:00,2,Decade view concern prove phone.,9,Pendiente,Telegono,
1216,CUST506,Timothy,Smith,johnsonbruce@example.org,1177522697,14/10/2025,16:30:00,10,Computer over business recently.,2,Pendiente, sitioweb,
1217,CUST693,Alex,Walls,opollard@example.org,8511826072,06-Oct-2025,10:00 PM,7,Thought agree employee draw affect.,30,cancelado,En-linea,
1218,CUST443,Danielle,Ross,davisrichard@example.org,(890) 057-4851,2025-12-07,21:15:00,4,Occur business second young choose.,18,Pendiente ,Aplicacion,
1219,CUST1501,my,Phillips,wangtimothy@example.net,9562234911,2025-09-27,19:30:00,2,,7,CONFIRMADO, sitioweb,
1220,CUST1516,David,Wright,xwagner@example.com,,10-22-2025,07:00 PM,4,Late forget compare.,1,Pendiente,Llamada,
1221,CUST1980,Louis,Castillo,markbell.com,(567) 150-2344,06/11/2025,08:30 PM,4,,14,confirmado,Sitio,
1222,CUST794,Brianna,Ryan,osmith@example.com,0245313250,01-Nov-2025,20:45:00,2,,7,confirmado,Aplicacion-movil,
1223,CUST1670,Joseph,Wells,icruz@example.org,515-155-2650,09-22-2025,17:15,2,,14,No-mostar,Aplicacion,
1224,CUST306,Daid,Hernandez,amanda52.com,(736) 365-1617,24-Sep-2025,09:30 PM,4, Business test put PM. ,17,No-mostar,En-linea,
1225,CUST1423,William,johnson,fdavis@example,323-367-6889,2025-10-03,03:15 PM,1,Inside each many begin.,13,Cancelado, sitioweb,
1226,CUST1864,Kyle,Palmer,george25@example.org,3814435912,10-01-2025,17:45:00,8,,23,Pendiente,Aplicacion-movil,
1227,CUST1168,Joseph,Charles,piercejoyce@example.org,(173) 540-2543,21/09/2025,08:30 PM,5,,19,CONFIRMADO,telefono,
1228,CUST483,Don,Griffin,amyatkinson@example.org,335-129-0728,29/10/2025,18:30:00,5,,9,confirmado,telefono,
1229,CUST1753,Alish,Douglas,moralesamy@example.org,3495290811,08-Oct-2025,19:00:00,2,Successful be direction whole night product.,12,Pendiente,Telegono,
1230,CUST1851,Francisco,Herrera,davidosborn@example.org,,27-Nov-2025,21:15:00,3,Turn true true.,25,No-mostar,Sitio,
1231,CUST447,Aaron,Torres,sarahcase@example.com,(345) 159-4138,10-24-2025,02:00 PM,6,,29,cancelado,Aplicacion,
1232,CUST1753,Jordan,Robinson,padillasheila.com,,21-Sep-2025,18:45:00,6,,27,cancelado,Telegono,
1233,CUST668,Stephanie,Morgan,dawsonjames@example.net,(231) 130-4433,10-30-2025,16:00:00,10, Read six year. ,10,No-mostar,En-linea,
1234,CUST1283,Joseph,Owen,fischerbenjamin@example.net,1597850626,10-05-2025,14:00:00,5,,20,confirmado,Llamada,
1235,CUST57,Andrew,Cantrell,heather78@example.org,651-850-2771,11-28-2025,15:45:00,2,,18, Confirmado,Sitio,
1236,CUST536,Danielle,Dunn,kimgarrett@example.net,0374388304,26/09/2025,12:30:00,10,,10,Pendiente ,Llamada,
1237,CUST218,Alyssa,Hurley,aaronstewart@example.org,,21-Oct-2025,13:30,6,,13,Confirmado,telefono,
1238,CUST1783,Ryan,Howell,denise42@example.org,0992198288,27-Nov-2025,22:15,8,Administration together occur.,20,Cancelado,En-linea,
1239,CUST299,Danielle,White,ljackson@example.net,(243) 889-8858,11-16-2025,15:15:00,5,,4,CONFIRMADO,En-linea,
1240,CUST1872,Loretta,Norris,christina53@example.com,(301) 106-4797,27-Nov-2025,18:00:00,4,,2,Confirmado, sitioweb,
1241,CUST508,Randy,Mann,huntpatrick@example.org,7982001659,2025-09-19,06:30 PM,6,Institution writer set one.,20,Confirmado,Aplicacion-movil,
1242,CUST1280,Ashley,Martin,cindy48.com,700-094-6203,2025-11-22,14:45:00,7,,5,Cancelado, sitioweb,
1243,CUST880,Kristin,Meyer,gochoa@example.org,5023813372,10-07-2025,07:45 PM,8,,14, Confirmado,telefono,
1244,CUST170,Christopher,Smith,linda26@example.com,479-802-3407,10/09/2025,20:30:00,8,Wall every energy send view.,22,CONFIRMADO,Sitio,
1245,CUST1258,Meredith,Lopez,tiffany84@example.com,,10-19-2025,21:30:00,1,,21, Confirmado,Sitio,
1246,CUST1839,Angela,Roberson,sarah05@example.net,,09-27-2025,01:30 PM,10,Growth western stock already.,20,CONFIRMADO,Telegono,
1247,CUST1123,Ariana,Myers,henry10@example.com,(068) 540-6243,2025-09-17,14:00,7,,17,Pendiente , sitioweb,
1248,CUST1240,Michelle,Nguyen,rebecca62@example.com,6202211668,2025-09-12,06:15 PM,9,Event sea organization indicate property.,2,Pendiente ,Aplicacion,
1249,CUST963,Kelly,Campbell,snowdennis@example.net,245-234-7074,10-18-2025,15:30:00,7, Check form practice. ,18,No-mostar,Aplicacion-movil,
1250,CUST1374,Sally,Murphy,erikayoung@.com,400-718-3017,21/09/2025,13:30:00,100,,10,cancelado,En-linea,
1251,CUST898,Veronica,Snyder,jsmith@example.com,,10-11-2025,09:00 PM,1,,16,Confirmado, sitioweb,
1252,CUST661,Nathan,Mccarthy,amay@example.com,5178582580,2025-09-21,15:30:00,3,,15,Pendiente,telefono,
1253,CUST1872,Steven,fields,ndavidson@example.org,2003246990,06-Oct-2025,02:15 PM,4,,11, Confirmado,Aplicacion,
1254,CUST1107,Nathaniel,Edwards,anthonyhays@example.com,6292078915,25-Nov-2025,19:15,3,,13, Confirmado,telefono,
1255,CUST1641,Christy,reed,jamesallen@example.com,9134850877,2025-09-30,06:00 PM,10,,6,CONFIRMADO,Aplicacion-movil,
1256,CUST1911,Leslie,Simon,amyyoung@.com,4100170060,10-10-2025,08:30 PM,4,Expect care family change.,22,CONFIRMADO,Aplicacion-movil,
1257,CUST1862,Kristi,Vega,ulucas@example.com,2912455587,04-Dec-2025,16:15:00,6,Expert training support.,29,Pendiente ,Aplicacion,
1258,CUST1335,Jared,Garcia,eddie76@example.org,2841978868,23-Oct-2025,15:45,6,Account will son focus partner.,6,CONFIRMADO, sitioweb,
1259,CUST1527,Samantha,Hernandez,thomas05@example.org,0181955139,19-Sep-2025,19:30,6,  ,20,Pendiente ,Telegono,
1260,CUST779,Denise,Sanders,wilsonmark@example.net,,02/12/2025,20:15,10,Man group continue.,3,cancelado,Sitio,
1261,CUST523,Kren,Gregory,garcialaura@example.org,(060) 608-4844,16-Oct-2025,02:45 PM,8,Attorney model Mr like office.,26,Pendiente, sitioweb,
1262,CUST1843,Lucas,Lopez,ksims@example.com,,01/12/2025,17:15,1,Moment resource which political over hair.,8,cancelado,Telegono,
1263,CUST1104,Chelsea,Pennington,coltonmeyer@example.com,8264858722,20/10/2025,20:45:00,2,,11,Pendiente,telefono,
1264,CUST783,William,Mercado,katherineharrison@example.com,,05/11/2025,15:15:00,1,,8,CONFIRMADO,En-linea,
1265,CUST906,Sergio,Garza,amanda53@example.org,3292463586,29-Oct-2025,21:45:00,2,Season off get.,2,cancelado,Aplicacion-movil,
1266,CUST1920,Michael,Shelton,williamsrenee@example.org,5413025019,17/09/2025,02:00 PM,1,  ,22,confirmado,En-linea,
1267,CUST1895,Miguel,Dalton,ericjones@example.com,7045662797,25-Nov-2025,03:45 PM,10,,8,Pendiente ,Aplicacion,
1268,CUST1931,Gregory,Castillo,christopher72.com,888-209-5205,11-13-2025,19:45,4,Hair raise green while.,11,Pendiente,En-linea,
1269,CUST1092,Benjamin,Cooper,timothy21@example.org,(436) 629-5733,2025-11-14,15:15:00,3,Town article I political behind cut.,17,No-mostar,Aplicacion,
1270,CUST1447,Jason,Stewart,hwilson@example.net,,12-06-2025,01:15 PM,3,,5,Pendiente,Aplicacion,
1271,CUST275,Gabriella,Jackson,alibonnie@example.net,747-188-1613,08-Dec-2025,12:00:00,5,,9,No-mostar, sitioweb,
1272,CUST1756,Timothy,Gardner,gonzalezbobby@example.org,0804540231,11-Sep-2025,18:15,2,,11,confirmado,telefono,
1273,CUST286,Gary,Chase,aolson@example.net,2498098530,2025-09-15,22:45:00,6,,29, Confirmado,En-linea,
1274,CUST214,Bethany,Floyd,rchapman@example.net,,11-05-2025,21:30:00,9, Republican bar challenge. ,11,Pendiente,Aplicacion,
1275,CUST523,Philip,Weaver,nthomas@example.org,(718) 870-0395,10-08-2025,16:30:00,7,,25,cancelado, sitioweb,
1276,CUST754,Malik,Paul,garypatel@.com,892-872-0028,2025-12-07,14:30,1, Space soon air stock pattern. ,20,Pendiente ,Aplicacion,
1277,CUST598,Andrea,Wall,evansjessica@example.org,5293701449,23/09/2025,02:45 PM,1,,15,Pendiente,Telegono,
1278,CUST651,Edwin,Miller,xwilson@example.org,876-276-0440,2025-10-27,15:30,10,It recent language join amount fire.,24,cancelado,Sitio,
1279,CUST103,Chris,Williams,ashley36@example.org,,23-Sep-2025,19:00,1, Professor bed up. ,8, Confirmado,Aplicacion,
1280,CUST1220,Sally,Richardson,jshaw@example.net,5670362828,11-30-2025,07:45 PM,5,,6,Cancelado,Aplicacion,
1281,CUST1248,Kenneth,wolf,brian51@example.com,(278) 084-8934,10-08-2025,08:00 PM,6,Different marriage reduce author record understand.,11,Pendiente,En-linea,
1282,CUST615,Michael,Green,christopher50@.com,0999325228,21/10/2025,16:45,1,,20,confirmado,telefono,
1283,CUST1309,Sandy,Villegas,drakemiranda@example.net,0373893385,2025-11-06,21:00:00,4,,5,cancelado,En-linea,
1284,CUST673,Amy,reeves,rbrock@example.net,6989391373,09-17-2025,21:00,4, Step read relate. ,12,Pendiente,Llamada,
1285,CUST717,Daniel,Coleman,davidfritz@example.net,(691) 633-1086,08-Nov-2025,12:00 PM,4,Throughout low physical final.,2,No-mostar,Llamada,
1286,CUST1476,Ptrici,Rivera,jeannemendez@example.com,1619029003,01/11/2025,05:30 PM,5,,18,Cancelado, sitioweb,
1287,CUST956,Robert,Ortiz,williamsalexis@example.net,611-386-7537,11-12-2025,07:45 PM,10,Base need age activity fly develop.,20,CONFIRMADO,Telegono,
1288,CUST1552,William,Carr,andradesheila@example.com,(637) 202-9395,15-Nov-2025,18:15,2,,11,Pendiente ,Aplicacion,
1289,CUST1954,Charles,Henderson,acox@example.com,218-233-1244,2025-10-25,22:30:00,3,,30,CONFIRMADO, sitioweb,
1290,CUST853,Tammy,Wong,anthonyjimenez@example.net,(915) 481-2859,16-Oct-2025,07:30 PM,1,Toward teacher picture.,15,Cancelado,Sitio,
1291,CUST452,John,Chang,james86@example.net,,10-16-2025,04:15 PM,5,Foreign design yet offer enter.,18,No-mostar,Sitio,
1292,CUST732,Joshua,Miller,crosbychristopher@example.com,0205853214,10-30-2025,04:15 PM,7,,1,Confirmado,Llamada,
1293,CUST498,Rebecca,Walker,allenpatricia@example.net,3706940206,2025-10-12,13:45,4,  ,19,Confirmado,Aplicacion,
1294,CUST1962,Melissa,Simpson,alyssaarnold@example.net,,06/11/2025,01:30 PM,2,,8,No-mostar,En-linea,
1295,CUST127,Jonathan,Ayers,pacevalerie@example.org,3409848701,28/11/2025,14:30,5,,21,Cancelado,Telegono,
1296,CUST649,Rebecca,Scott,grace45@example.com,1922254345,09-23-2025,16:45,3,,12,Cancelado,Telegono,
1297,CUST1714,Jose,Hawkins,millerjennifer@example.net,(870) 679-3165,20/10/2025,07:30 PM,1,Out democratic number everybody key.,27,cancelado,Llamada,
1298,CUST167,Darrell,Esparza,tracy68@example.org,(032) 720-8498,30-Nov-2025,17:00:00,8,,29,Confirmado,Aplicacion,
1299,CUST715,Karl,Young,ftrujillo@example.com,0678031146,2025-11-27,15:30:00,2,,15,Cancelado,Sitio,
1300,CUST331,Bryan,Estes,wilsonmaurice@example.org,,10-08-2025,13:30:00,10,  ,8,confirmado,telefono,
1301,CUST526,Paul,Roberts,bruce19@example.org,8227483162,10-19-2025,10:45 PM,8,With type responsibility exactly little place.,3,confirmado,Llamada,
1302,CUST907,Joseph,King,victoriamoyer@example.com,,19-Sep-2025,12:45 PM,10,,1,Pendiente,En-linea,
1303,CUST1004,Meredith,Thornton,hsmith@example.org,,07-Oct-2025,12:30:00,9,,18,CONFIRMADO,Telegono,
1304,CUST1914,Joel,Morgan,kenneth80@example.net,(816) 395-9384,21-Nov-2025,04:45 PM,3,,27,Cancelado,Llamada,
1305,CUST1573,Samantha,Mcbride,yanderson@example.org,7793195630,2025-11-12,02:30 PM,2,Right accept some see.,27,confirmado,Llamada,
1306,CUST46,Todd,Jenkins,brownmonica.com,(493) 144-8692,29/11/2025,16:30:00,2,Social worker kitchen eye soldier who.,7,Cancelado, sitioweb,
1307,CUST716,Sharon,Long,gabriellemichael@example.net,799-795-2878,2025-10-14,21:30,100, Information trip board prepare news. ,24,CONFIRMADO,Aplicacion-movil,
1308,CUST1919,Roger,Martin,cathy83@example.net,7713437176,2025-10-23,03:30 PM,4,,22,Confirmado,Aplicacion-movil,
1309,CUST1147,Danielle,Brown,anthonyrasmussen@example.com,(400) 943-2504,11-22-2025,18:00,9,,14, Confirmado,Aplicacion-movil,
1310,CUST323,Samuel,Moody,rhondacastillo@example.net,3960594864,13-Nov-2025,19:15,8,Enjoy whole response pick people six.,6,cancelado,Telegono,
1311,CUST466,Richard,Davis,justin83@example.net,3179128819,10-16-2025,17:00:00,1,Always morning everybody member trade.,29,Pendiente,Telegono,
1312,CUST597,Alexander,Graham,lisaatkinson@example.org,7588260413,2025-10-21,01:15 PM,6,Better within trial name technology local PM.,18,CONFIRMADO, sitioweb,
1313,CUST251,April,Ellison,amycollier@example.org,5439180385,11-17-2025,14:45:00,10,Radio series wonder each remember.,17,Confirmado,Aplicacion-movil,
1314,CUST525,Kvin,Davis,ajohnson@example.org,(920) 454-2828,30-Sep-2025,12:30,4,Summer address happy stay ok black.,9,Confirmado,Llamada,
1315,CUST249,Allison,Knox,kjohnson@example.net,836-323-0178,23-Nov-2025,19:30:00,2,  ,8,CONFIRMADO, sitioweb,
1316,CUST1908,April,Ochoa,kellycoleman@example.org,554-946-8971,12-Oct-2025,04:15 PM,7,,21,Cancelado,Llamada,
1317,CUST88,Mark,Martin,nhernandez@example.com,016-086-1210,17/10/2025,01:00 PM,5,,2,CONFIRMADO,En-linea,
1318,CUST1202,Amanda,Nash,karinamunoz@example.org,(596) 515-1789,2025-10-14,07:45 PM,3,  ,30,confirmado,En-linea,
1319,CUST1140,Ronald,Hughes,aphillips@example.org,1118443397,2025-09-16,12:45 PM,7,Tonight woman industry to TV find.,28,No-mostar,Sitio,
1320,CUST1301,Darren,Brown,codylee@example.net,397-745-0786,2025-10-30,20:00:00,3,  ,15,confirmado,En-linea,
1321,CUST73,Joel,Hickman,frankhernandez@example.net,7873510168,18-Nov-2025,19:30,6,,11,No-mostar,En-linea,
1322,CUST871,Peter,Rodriguez,xmitchell@example.org,457-591-7848,03/10/2025,05:45 PM,6,Find put everything.,2,Confirmado,Aplicacion-movil,
1323,CUST695,Douglas,Stewart,shane40@example.org,3945068405,16/09/2025,17:15:00,9,Type tend stop good.,16,cancelado,En-linea,
1324,CUST1064,Victoria,Lewis,crystalbailey@example.net,6167923066,14-Sep-2025,08:00 PM,1,,21,cancelado,Llamada,
1325,CUST1405,Christopher,Duran,john55@example.com,(409) 308-4325,11-12-2025,07:30 PM,9,  ,28,Cancelado,Aplicacion,
1326,CUST13,Michelle,Ward,denisebrown@example.com,(932) 443-4762,11/11/2025,18:15:00,9,Able song town.,21,No-mostar,En-linea,
1327,CUST1015,Jeanette,Nunez,ojenkins@example.com,,02/11/2025,13:45:00,10,,23,Cancelado,Telegono,
1328,CUST1514,Jonathan,May,danamann@example,2569393647,05/11/2025,12:15:00,3,,21, Confirmado,En-linea,
1329,CUST1493,Michele,Gibson,makayla08@example.org,7447649650,2025-11-22,01:15 PM,9,,13,Confirmado,Sitio,
1330,CUST706,Lisa,Thompson,lsimon@example.com,8613404475,11-10-2025,14:30,5,,22,No-mostar,Aplicacion-movil,
1331,CUST1696,Patrick,Lopez,qjohnson@example.net,9175965209,11-05-2025,09:15 PM,8, Exactly stay full door. ,3,Confirmado, sitioweb,
1332,CUST1993,Nathaniel,Sanchez,patrick90@example.net,1287216245,11-21-2025,01:00 PM,2,,19,CONFIRMADO,telefono,
1333,CUST518,Joshua,Morris,wendy85@email..com,0751654139,02-Dec-2025,05:30 PM,9,,24,Cancelado, sitioweb,
1334,CUST1833,Jeffrey,Gregory,dana29@example.net,(079) 083-6649,2025-11-19,12:30 PM,1,I situation base public.,6,Confirmado, sitioweb,
1335,CUST1826,Donald,Simpson,nicholas73@email..com,,06-Dec-2025,12:15:00,1,Live defense dream.,22,Pendiente ,Llamada,
1336,CUST728,Brandy,Hensley,xhayes@example.net,(741) 869-7145,13/09/2025,08:00 PM,4,  ,17,Pendiente ,En-linea,
1337,CUST941,Jorge,Leblanc,rhull.com,4605598031,19-Sep-2025,19:15:00,6,  ,15,No-mostar,Telegono,
1338,CUST214,Veroica,Cochran,qpalmer@example.com,8566730768,03-Oct-2025,17:00:00,4,Trouble learn brother interview.,21,CONFIRMADO,Llamada,
1339,CUST829,Anita,Moran,reedscott@example.com,(053) 492-0131,11-26-2025,20:00,1,,16,Confirmado, sitioweb,
1340,CUST450,Richard,Reynolds,cindy36@example.org,3567504723,13/11/2025,01:00 PM,1,,22,Cancelado,telefono,
1341,CUST54,Dawn,Peters,blackalexander@example.net,,2025-11-26,12:30,8,Produce lot involve town report sound.,5,Cancelado,telefono,
1342,CUST1325,Nicole,Miller,michael24@example.com,(124) 635-6954,09-16-2025,06:45 PM,9,,1, Confirmado,Llamada,
1343,CUST451,oshua,Baker,hdavis@example.org,0901692442,18-Oct-2025,21:45,1,,6,Pendiente, sitioweb,
1344,CUST1422,Austin,Carrillo,greendwayne@example.net,1082928159,26-Nov-2025,19:15,1,,28,cancelado,En-linea,
1345,CUST252,James,Dunn,riverabenjamin@example.com,(875) 540-9799,12-04-2025,22:45,7,Serious affect possible memory.,2,No-mostar,Llamada,
1346,CUST1847,Stacey,Schneider,bjames@example.com,(113) 593-0549,2025-11-02,20:15,4,Society itself work lot.,16,Cancelado, sitioweb,
1347,CUST1296,Holly,Johnson,xgomez@.com,,06-Nov-2025,16:15,9,Perform I commercial.,20,Pendiente, sitioweb,
1348,CUST957,Robin,Burke,zjones@example.org,1610523639,2025-09-18,03:00 PM,2,Enjoy us town significant card know.,5,confirmado,Llamada,
1349,CUST404,Samantha,Wu,thompsonjeffrey@example.com,874-085-1818,2025-11-22,15:45,2,Nation would decide often evidence.,23,Cancelado,telefono,
1350,CUST1307,Cassandra,Shepard,lauren79@example.com,(890) 087-0234,12-05-2025,01:15 PM,9, Development resource north. ,8,Pendiente,Aplicacion,
1351,CUST784,Eric,Richards,brian15@example.com,,2025-10-11,21:00,3,Sense south someone.,11,confirmado,Aplicacion,
1352,CUST1925,Michael,Robinson,barnesnancy@example.org,530-840-6554,2025-09-24,12:45,1,After better offer during chair.,23,Pendiente,Llamada,
1353,CUST1861,Isabel,Jones,gpeck@example.org,8595674776,11-28-2025,02:00 PM,10,Method case happen able.,24,Pendiente ,En-linea,
1354,CUST1105,Ricky,Burnett,tylerhays@example.net,8310519542,10-17-2025,14:45,3,,12,confirmado,Sitio,
1355,CUST1548,Kyle,Rogers,robert96@example.com,,17/10/2025,22:00,9,Discussion how about everything.,25,CONFIRMADO,En-linea,
1356,CUST553,Lori,Mercer,dennis83@example.org,(098) 706-1018,2025-11-23,13:15:00,6,,30,Pendiente ,Aplicacion,
1357,CUST997,Carla,Davis,lconrad@example.com,2546749711,30/10/2025,22:15:00,2,,8,CONFIRMADO,Llamada,
1358,CUST1807,Andrew,Ponce,wendy54@example.org,(985) 366-3977,09-14-2025,12:45:00,8,,28,Pendiente,Aplicacion,
1359,CUST1145,Matthew,Thompson,joshuajackson@example.net,(482) 274-0755,11-22-2025,21:00,8,Official instead five TV common.,13,Pendiente ,Sitio,
1360,CUST1679,Laurie,Mcbride,mendezangela@example.net,310-044-4124,06/10/2025,17:45:00,2,Low statement prove as federal.,6,Confirmado,Sitio,
1361,CUST1883,Stacey,Stewart,angela48@example.com,(936) 842-9339,09/10/2025,03:45 PM,10,,1,cancelado,Llamada,
1362,CUST1407,Jared,Bryant,christopher05@example.com,7224175888,11-11-2025,03:45 PM,4,,26,Pendiente ,Sitio,
1363,CUST908,Pamela,Lucas,duartestephanie@example.org,(081) 163-6908,10-21-2025,18:45:00,4,Expert leave drive east buy.,19, Confirmado,En-linea,
1364,CUST1531,Penny,Patterson,ronaldperry@example.org,4385275075,30-Oct-2025,17:00,10,,20,CONFIRMADO,Llamada,
1365,CUST135,Bill,Cummings,christopher14@example.com,(078) 876-8739,2025-11-19,14:45,9,,17,Cancelado,telefono,
1366,CUST449,David,Zuniga,daviesheather@example.net,(364) 918-0259,2025-10-26,15:45:00,1,,16, Confirmado, sitioweb,
